epoch,loss_fake,loss_real,discriminator_loss,wasserstein_D,g_loss
0,-0.7588666677474976,2.4797861576080322,-2.5543434619903564,3.238654613494873,1.7637288570404053
1,1.1188268661499023,7.834594249725342,-5.417811870574951,6.715766906738281,0.6254193186759949
2,3.3869056701660156,4.966675758361816,-0.9812057018280029,1.5797715187072754,-2.8524837493896484
3,0.9921624064445496,2.2529282569885254,-0.7959742546081543,1.2607688903808594,-0.436023473739624
4,-1.3343243598937988,0.1896183043718338,-1.0481048822402954,1.5239415168762207,2.518627643585205
5,-4.38934850692749,-2.7534561157226562,-1.1461400985717773,1.635890007019043,5.8178534507751465
6,-6.31360387802124,-4.766257286071777,-1.0353962182998657,1.5473427772521973,7.757943153381348
7,-6.8077826499938965,-6.109190464019775,0.48863157629966736,0.6985977292060852,7.833788871765137
8,1.785510540008545,2.2648837566375732,0.6350173354148865,0.4793747067451477,-1.1713793277740479
9,2.2616169452667236,3.2479052543640137,-0.45859888195991516,0.9862896800041199,-1.4236475229263306
10,2.4451167583465576,3.5299384593963623,-0.5918272733688354,1.084817886352539,-1.3867127895355225
11,3.595815420150757,4.7577338218688965,-0.6447411775588989,1.1619144678115845,-2.5034070014953613
12,7.285421848297119,8.290902137756348,-0.09945209324359894,1.0054799318313599,-6.604385852813721
13,6.525959491729736,7.544323444366455,-0.4559984505176544,1.018368124961853,-5.601059913635254
14,7.84122371673584,8.58102035522461,0.033147621899843216,0.739781379699707,-7.142892837524414
15,7.302844524383545,8.158376693725586,-0.3098590672016144,0.8555296063423157,-6.3707404136657715
16,8.034696578979492,8.982491493225098,-0.43138450384140015,0.9477794766426086,-7.046366214752197
17,8.946200370788574,9.836308479309082,-0.3845200836658478,0.8901054859161377,-7.91053581237793
18,12.800848960876465,13.704290390014648,-0.3894001841545105,0.9034526348114014,-11.972922325134277
19,17.86036491394043,18.346500396728516,1.1691900491714478,0.486141175031662,-17.636125564575195
20,14.323883056640625,14.905869483947754,0.058110833168029785,0.5820042490959167,-13.849103927612305
21,15.163895606994629,15.72664737701416,-0.059028010815382004,0.5627529621124268,-14.626155853271484
22,15.813102722167969,16.421838760375977,-0.15974341332912445,0.6087362170219421,-15.227484703063965
23,19.30526351928711,19.786394119262695,0.061971429735422134,0.4811391830444336,-19.010881423950195
24,16.63642692565918,16.77246856689453,3.205080270767212,0.13602443039417267,-17.612773895263672
25,3.661223888397217,3.936363935470581,0.9674841165542603,0.2751438617706299,-3.637645721435547
26,0.22670720517635345,0.6871275305747986,0.011133144609630108,0.4604206085205078,0.229107066988945
27,-0.6011360883712769,-0.09319149702787399,-0.07193833589553833,0.5079441070556641,1.1612063646316528
28,0.6550215482711792,1.1349189281463623,-0.028855713084340096,0.47989651560783386,-0.1280815452337265
29,4.542457103729248,5.05518102645874,-0.06741871684789658,0.5127223134040833,-4.011670112609863
30,7.742975234985352,8.250314712524414,-0.0721215084195137,0.5073421597480774,-7.227879524230957
31,11.234859466552734,11.570659637451172,0.2663721740245819,0.3357941806316376,-11.15775203704834
32,6.1162238121032715,6.252964973449707,2.5713775157928467,0.13673971593379974,-6.843637943267822
33,-8.513582229614258,-8.411993026733398,2.697421073913574,0.10159081220626831,7.766942024230957
34,-20.233810424804688,-20.073760986328125,0.6839345097541809,0.16005092859268188,20.089473724365234
35,-25.032588958740234,-24.746747970581055,0.2091132253408432,0.285841703414917,25.18524932861328
36,-25.767379760742188,-25.490840911865234,0.15316574275493622,0.2765513062477112,25.95639419555664
37,-26.58253288269043,-26.27455711364746,0.11902832984924316,0.3080175518989563,26.76430320739746
38,-27.36157989501953,-27.073789596557617,0.14798319339752197,0.2877834141254425,27.542987823486328
39,-28.64962387084961,-28.374549865722656,0.14228446781635284,0.27507278323173523,28.85848045349121
40,-30.420501708984375,-30.155494689941406,0.16549822688102722,0.26502472162246704,30.650047302246094
41,-31.994884490966797,-31.74569320678711,0.19128261506557465,0.24915923178195953,32.24287414550781
42,-29.88150978088379,-29.74709129333496,0.8966096639633179,0.13441728055477142,30.268390655517578
43,-19.4971866607666,-19.390268325805664,1.2394025325775146,0.1069207638502121,19.861963272094727
44,-15.512231826782227,-15.250296592712402,0.20364947617053986,0.26194003224372864,15.732133865356445
45,-16.081953048706055,-15.797908782958984,0.11505701392889023,0.28405097126960754,16.323427200317383
46,-16.276575088500977,-15.99361801147461,0.11532365530729294,0.2829573452472687,16.563255310058594
47,-16.6881160736084,-16.41403579711914,0.13652680814266205,0.27407100796699524,16.930498123168945
48,-16.763031005859375,-16.49431610107422,0.1353122591972351,0.26872533559799194,16.996383666992188
49,-17.6862735748291,-17.408382415771484,0.08578325062990189,0.27790358662605286,17.964038848876953
50,-19.365135192871094,-19.100139617919922,0.11686383932828903,0.2650146782398224,19.645397186279297
51,-21.366355895996094,-21.073448181152344,0.08414942026138306,0.29291555285453796,21.66014862060547
52,-22.680665969848633,-22.407068252563477,0.10720313340425491,0.27358996868133545,23.024173736572266
53,-22.88033103942871,-22.613340377807617,0.11940234899520874,0.26698222756385803,23.15880012512207
54,-22.781723022460938,-22.516132354736328,0.13320821523666382,0.2655960023403168,23.052204132080078
55,-22.211816787719727,-21.89081573486328,0.07124972343444824,0.320988267660141,22.511478424072266
56,-21.627906799316406,-21.33700942993164,0.11520448327064514,0.29089978337287903,21.93511199951172
57,-20.868501663208008,-20.570199966430664,0.0956011638045311,0.29832080006599426,21.16238021850586
58,-20.957101821899414,-20.64808464050293,0.09171897172927856,0.3090454339981079,21.245792388916016
59,-19.750690460205078,-19.49068260192871,0.1618855744600296,0.26004666090011597,19.988929748535156
60,-19.781110763549805,-19.510534286499023,0.16311118006706238,0.27058669924736023,19.981914520263672
61,-19.523326873779297,-19.234676361083984,0.1954096257686615,0.2886446416378021,19.77210807800293
62,-19.00699806213379,-18.767518997192383,0.2296774536371231,0.23946480453014374,19.113359451293945
63,-18.392732620239258,-18.17200469970703,0.2697313129901886,0.22072769701480865,18.482032775878906
64,-16.902603149414062,-16.64755630493164,0.19176802039146423,0.25505298376083374,17.060640335083008
65,-16.486494064331055,-16.26091957092285,0.2558895945549011,0.22557392716407776,16.633224487304688
66,-16.971664428710938,-16.777389526367188,0.3118284344673157,0.19427873194217682,17.090341567993164
67,-16.839746475219727,-16.63182258605957,0.26823994517326355,0.20794744789600372,16.999982833862305
68,-16.076385498046875,-15.866425514221191,0.2587433457374573,0.20996418595314026,16.171234130859375
69,-16.554929733276367,-16.342212677001953,0.25323987007141113,0.21271876990795135,16.725404739379883
70,-17.503259658813477,-17.292728424072266,0.2663116753101349,0.2105383276939392,17.631135940551758
71,-16.398775100708008,-16.20915412902832,0.27550527453422546,0.18960857391357422,16.464033126831055
72,-15.663941383361816,-15.47123908996582,0.2693573236465454,0.19267942011356354,15.812676429748535
73,-17.916152954101562,-17.7264404296875,0.23813886940479279,0.18970033526420593,18.06161880493164
74,-19.775550842285156,-19.604644775390625,0.3054873049259186,0.1709260195493698,19.950721740722656
75,-20.831192016601562,-20.639341354370117,0.2587742805480957,0.19187292456626892,20.98816680908203
76,-20.31084632873535,-20.12106704711914,0.21357375383377075,0.18978214263916016,20.429960250854492
77,-18.667850494384766,-18.46099090576172,0.17503495514392853,0.2068668156862259,18.784055709838867
78,-17.32803726196289,-17.132354736328125,0.2100609540939331,0.1956949234008789,17.458520889282227
79,-15.68367862701416,-15.47908878326416,0.16493690013885498,0.2046063244342804,15.865218162536621
80,-15.286831855773926,-15.072684288024902,0.14650385081768036,0.21413743495941162,15.457286834716797
81,-15.444520950317383,-15.231425285339355,0.15912069380283356,0.21308700740337372,15.606168746948242
82,-16.04189109802246,-15.83162784576416,0.13692988455295563,0.2102736532688141,16.204814910888672
83,-16.80308723449707,-16.59852409362793,0.14844921231269836,0.2045658677816391,17.038850784301758
84,-17.019420623779297,-16.807397842407227,0.17918840050697327,0.21201777458190918,17.19684600830078
85,-18.407703399658203,-18.199520111083984,0.20132207870483398,0.20818942785263062,18.59465980529785
86,-20.020071029663086,-19.82032585144043,0.1987743079662323,0.19971728324890137,20.114410400390625
87,-18.204912185668945,-18.008541107177734,0.18614435195922852,0.19637465476989746,18.318239212036133
88,-17.7774600982666,-17.58180046081543,0.22226865589618683,0.1956494152545929,17.91548728942871
89,-19.140573501586914,-18.95520782470703,0.21199113130569458,0.1853640079498291,19.261011123657227
90,-21.201385498046875,-21.02358055114746,0.21286411583423615,0.17780762910842896,21.35999870300293
91,-21.37373924255371,-21.18907356262207,0.17671939730644226,0.18466947972774506,21.455692291259766
92,-21.588932037353516,-21.42070960998535,0.23264852166175842,0.16820435225963593,21.689434051513672
93,-20.788421630859375,-20.62763214111328,0.24888665974140167,0.1607949137687683,20.86619758605957
94,-21.80396270751953,-21.665828704833984,0.29002267122268677,0.13814550638198853,21.93216323852539
95,-22.97310447692871,-22.853778839111328,0.3402503430843353,0.11932172626256943,23.03301429748535
96,-21.15074348449707,-21.045597076416016,0.36134302616119385,0.10513473302125931,21.181575775146484
97,-18.890865325927734,-18.76738166809082,0.29336017370224,0.12349826097488403,18.964618682861328
98,-19.384746551513672,-19.274776458740234,0.39212557673454285,0.10997892171144485,19.479198455810547
99,-16.353261947631836,-16.24709129333496,0.3631194531917572,0.10615979880094528,16.437475204467773
100,-14.17707633972168,-14.06811809539795,0.2882048785686493,0.10896558314561844,14.259092330932617
101,-12.739399909973145,-12.624579429626465,0.23620228469371796,0.11481788009405136,12.793106079101562
102,-11.56722640991211,-11.430268287658691,0.21354280412197113,0.13695389032363892,11.648520469665527
103,-11.842188835144043,-11.716254234313965,0.22436803579330444,0.125944584608078,11.92121410369873
104,-12.081586837768555,-11.948531150817871,0.22905537486076355,0.13304702937602997,12.156059265136719
105,-12.145533561706543,-12.004241943359375,0.19279173016548157,0.14129862189292908,12.269429206848145
106,-12.88599967956543,-12.742992401123047,0.19260422885417938,0.14302103221416473,12.974392890930176
107,-13.424534797668457,-13.279726028442383,0.19513234496116638,0.14481094479560852,13.518855094909668
108,-13.263850212097168,-13.124360084533691,0.17882882058620453,0.13950085639953613,13.331178665161133
109,-12.538784980773926,-12.403121948242188,0.2046087384223938,0.13565604388713837,12.648868560791016
110,-13.424494743347168,-13.279959678649902,0.20670725405216217,0.14454330503940582,13.497973442077637
111,-15.210687637329102,-15.076154708862305,0.22039794921875,0.13453862071037292,15.308995246887207
112,-16.4503231048584,-16.29256820678711,0.18957720696926117,0.15776582062244415,16.566558837890625
113,-17.309030532836914,-17.169208526611328,0.226312056183815,0.13982345163822174,17.383756637573242
114,-17.720523834228516,-17.579944610595703,0.24321067333221436,0.14057666063308716,17.80638313293457
115,-18.65100860595703,-18.49952507019043,0.23974452912807465,0.1514461785554886,18.751323699951172
116,-18.676368713378906,-18.532367706298828,0.2339678257703781,0.14398927986621857,18.78475570678711
117,-20.792497634887695,-20.66960334777832,0.27377450466156006,0.12290877103805542,20.860013961791992
118,-21.136232376098633,-20.999963760375977,0.24471595883369446,0.1362801492214203,21.199588775634766
119,-20.502416610717773,-20.359241485595703,0.22362668812274933,0.14314201474189758,20.572250366210938
120,-21.558504104614258,-21.417999267578125,0.23420697450637817,0.14049415290355682,21.64803123474121
121,-22.197359085083008,-22.07297134399414,0.2775508761405945,0.12440519034862518,22.291627883911133
122,-24.318286895751953,-24.20348358154297,0.309664785861969,0.11482347548007965,24.409345626831055
123,-24.191932678222656,-24.07132339477539,0.2845556139945984,0.12060920894145966,24.2369384765625
124,-22.75400161743164,-22.65289878845215,0.34331363439559937,0.10109952837228775,22.808387756347656
125,-20.311986923217773,-20.242992401123047,0.5632046461105347,0.06897343695163727,20.45888900756836
126,-16.761104583740234,-16.687936782836914,0.4522816240787506,0.07318638265132904,16.836938858032227
127,-13.687105178833008,-13.591771125793457,0.3052794635295868,0.09534778445959091,13.708784103393555
128,-12.839401245117188,-12.741308212280273,0.24516832828521729,0.098099485039711,12.871994018554688
129,-12.703898429870605,-12.595903396606445,0.2296944409608841,0.10798358172178268,12.756674766540527
130,-13.190399169921875,-13.083407402038574,0.2062096744775772,0.10699193179607391,13.240757942199707
131,-13.467597961425781,-13.358783721923828,0.2250950038433075,0.10881881415843964,13.522733688354492
132,-14.156798362731934,-14.046496391296387,0.22885069251060486,0.11031004786491394,14.193424224853516
133,-14.892504692077637,-14.781743049621582,0.23634901642799377,0.11076241731643677,14.924731254577637
134,-14.373930931091309,-14.252362251281738,0.2273475080728531,0.1215510442852974,14.453871726989746
135,-12.901200294494629,-12.780123710632324,0.2414238452911377,0.12107804417610168,12.946887016296387
136,-12.806303024291992,-12.69811725616455,0.2963181436061859,0.10819604247808456,12.850330352783203
137,-14.140120506286621,-14.022407531738281,0.2610330879688263,0.11773019284009933,14.231115341186523
138,-14.739511489868164,-14.624201774597168,0.23424412310123444,0.11529815196990967,14.799784660339355
139,-16.027435302734375,-15.90936279296875,0.25367313623428345,0.11806437373161316,16.12067413330078
140,-17.539379119873047,-17.431325912475586,0.2707275450229645,0.10805994272232056,17.61345863342285
141,-17.19542694091797,-17.080026626586914,0.2362067699432373,0.11540475487709045,17.25907325744629
142,-16.123516082763672,-16.012861251831055,0.23743098974227905,0.11064989119768143,16.161542892456055
143,-16.54084014892578,-16.425384521484375,0.2279096394777298,0.11542442440986633,16.647184371948242
144,-16.356842041015625,-16.242652893066406,0.2295072376728058,0.11418347805738449,16.420352935791016
145,-15.512831687927246,-15.398993492126465,0.22342762351036072,0.1138550266623497,15.58407211303711
146,-15.758586883544922,-15.639114379882812,0.22449186444282532,0.11948325484991074,15.853403091430664
147,-17.396148681640625,-17.284832000732422,0.22628569602966309,0.11133444309234619,17.479482650756836
148,-16.522733688354492,-16.413938522338867,0.21853144466876984,0.10878731310367584,16.562772750854492
149,-16.09193229675293,-15.975024223327637,0.23493890464305878,0.1168925017118454,16.187742233276367
150,-15.76330852508545,-15.64181900024414,0.2042727768421173,0.12149987369775772,15.824624061584473
151,-16.028972625732422,-15.91215705871582,0.21547096967697144,0.11681395024061203,16.115320205688477
152,-16.95787811279297,-16.83966827392578,0.2138165533542633,0.11819842457771301,17.02145767211914
153,-17.759008407592773,-17.649290084838867,0.2400377243757248,0.10970320552587509,17.84417152404785
154,-17.575702667236328,-17.46108627319336,0.2059619277715683,0.11462042480707169,17.65265655517578
155,-18.654781341552734,-18.546798706054688,0.22292634844779968,0.10799900442361832,18.751728057861328
156,-18.633304595947266,-18.51799964904785,0.22313597798347473,0.1152820810675621,18.697139739990234
157,-17.987958908081055,-17.87744903564453,0.2214428037405014,0.11052996665239334,18.032392501831055
158,-17.256086349487305,-17.13689613342285,0.23046875,0.11919495463371277,17.329620361328125
159,-17.503000259399414,-17.379953384399414,0.2113291472196579,0.1230667382478714,17.534923553466797
160,-17.366331100463867,-17.240341186523438,0.18335764110088348,0.12599609792232513,17.458511352539062
161,-16.48671531677246,-16.367666244506836,0.23977573215961456,0.11903798580169678,16.586427688598633
162,-16.45274543762207,-16.339969635009766,0.23015199601650238,0.11277632415294647,16.53853988647461
163,-16.64910125732422,-16.528242111206055,0.22817327082157135,0.12087509036064148,16.728763580322266
164,-15.884964942932129,-15.771259307861328,0.2619573473930359,0.11368823796510696,15.978435516357422
165,-17.356937408447266,-17.24354362487793,0.2463272213935852,0.1134037971496582,17.441375732421875
166,-17.805133819580078,-17.685352325439453,0.23509947955608368,0.11978182941675186,17.90848159790039
167,-17.67249298095703,-17.5648250579834,0.2781873047351837,0.10767684876918793,17.768049240112305
168,-18.52515411376953,-18.417802810668945,0.2744133174419403,0.10735073685646057,18.612842559814453
169,-20.60795783996582,-20.498170852661133,0.2902458608150482,0.1098209023475647,20.699480056762695
170,-20.70452117919922,-20.599172592163086,0.25543463230133057,0.10536745935678482,20.801843643188477
171,-19.949438095092773,-19.840606689453125,0.29071977734565735,0.10883381962776184,20.00164794921875
172,-19.181304931640625,-19.079387664794922,0.2839975357055664,0.10191656649112701,19.262569427490234
173,-19.855146408081055,-19.760622024536133,0.30314069986343384,0.09451794624328613,19.94340705871582
174,-19.542564392089844,-19.448097229003906,0.2929469645023346,0.09445419907569885,19.58197593688965
175,-18.55575180053711,-18.452329635620117,0.2823571562767029,0.1034087985754013,18.634843826293945
176,-19.134681701660156,-19.02904510498047,0.2641313970088959,0.10564170032739639,19.213857650756836
177,-19.103315353393555,-19.002626419067383,0.2928031086921692,0.10067903250455856,19.174890518188477
178,-18.887683868408203,-18.783376693725586,0.2526504695415497,0.1042931005358696,18.962106704711914
179,-18.664417266845703,-18.571807861328125,0.30170705914497375,0.09263788908720016,18.70366859436035
180,-17.200834274291992,-17.098602294921875,0.2703041732311249,0.10223406553268433,17.266416549682617
181,-16.212451934814453,-16.10439682006836,0.24633684754371643,0.10802613198757172,16.28498649597168
182,-15.609118461608887,-15.500197410583496,0.2661130130290985,0.10890641063451767,15.6733980178833
183,-14.113178253173828,-14.001705169677734,0.24694180488586426,0.11144424974918365,14.201322555541992
184,-13.704270362854004,-13.598409652709961,0.274125337600708,0.10586242377758026,13.760397911071777
185,-13.961518287658691,-13.856575012207031,0.264021635055542,0.10492274165153503,14.017972946166992
186,-13.146873474121094,-13.04005241394043,0.26545441150665283,0.10681837052106857,13.231616973876953
187,-13.375930786132812,-13.273848533630371,0.2740250825881958,0.10207781940698624,13.45089340209961
188,-12.44110107421875,-12.336959838867188,0.2696358859539032,0.10414262861013412,12.522683143615723
189,-13.70361042022705,-13.600907325744629,0.2909897565841675,0.10270778089761734,13.769815444946289
190,-15.625471115112305,-15.5222749710083,0.258690744638443,0.10318772494792938,15.68572998046875
191,-16.298521041870117,-16.195207595825195,0.24400106072425842,0.10331603139638901,16.3632869720459
192,-16.007461547851562,-15.912351608276367,0.2605036795139313,0.09512104094028473,16.08724594116211
193,-15.930960655212402,-15.826980590820312,0.26249292492866516,0.10398609191179276,15.997578620910645
194,-15.400444030761719,-15.295724868774414,0.2520352900028229,0.10471402853727341,15.44897174835205
195,-15.312439918518066,-15.204522132873535,0.2309284657239914,0.10789584368467331,15.401158332824707
196,-16.04703712463379,-15.945754051208496,0.2689886689186096,0.10128901898860931,16.114845275878906
197,-17.323970794677734,-17.210002899169922,0.22293025255203247,0.11396154761314392,17.43461799621582
198,-18.94498634338379,-18.83745765686035,0.22277186810970306,0.10753316432237625,19.036428451538086
199,-19.254146575927734,-19.14958953857422,0.23025256395339966,0.10456515848636627,19.31673240661621
200,-18.46353530883789,-18.355690002441406,0.21973736584186554,0.10783877223730087,18.55409049987793
201,-18.60887336730957,-18.50689125061035,0.22404006123542786,0.10196700692176819,18.709932327270508
202,-18.8638973236084,-18.755979537963867,0.24171435832977295,0.10791044682264328,18.97591209411621
203,-18.55683135986328,-18.451702117919922,0.2155817598104477,0.10515889525413513,18.643888473510742
204,-17.615793228149414,-17.504323959350586,0.19549131393432617,0.11148834973573685,17.718107223510742
205,-16.704727172851562,-16.599233627319336,0.2155245542526245,0.10548390448093414,16.8166446685791
206,-17.079395294189453,-16.974565505981445,0.2122955024242401,0.10481323301792145,17.16834259033203
207,-16.93345832824707,-16.82868003845215,0.2351599484682083,0.10481340438127518,17.043577194213867
208,-16.30439567565918,-16.20055389404297,0.24031737446784973,0.10383692383766174,16.387584686279297
209,-17.096410751342773,-16.9871883392334,0.23537343740463257,0.10923978686332703,17.172100067138672
210,-17.692384719848633,-17.59336280822754,0.26941344141960144,0.09902536123991013,17.7325496673584
211,-16.98625946044922,-16.87566566467285,0.23011285066604614,0.11062699556350708,17.078954696655273
212,-17.894126892089844,-17.789926528930664,0.23594854772090912,0.1042373850941658,17.99094581604004
213,-18.970415115356445,-18.869977951049805,0.2399195283651352,0.10044101625680923,19.046937942504883
214,-18.892333984375,-18.78716468811035,0.24160824716091156,0.10514939576387405,18.95972442626953
215,-18.75335693359375,-18.651140213012695,0.2733605206012726,0.10220382362604141,18.85312271118164
216,-18.118539810180664,-18.016809463500977,0.28165388107299805,0.10174748301506042,18.19373321533203
217,-20.007198333740234,-19.9112548828125,0.27757877111434937,0.09595542401075363,20.099985122680664
218,-21.53844451904297,-21.452707290649414,0.28902560472488403,0.08572179079055786,21.60260009765625
219,-22.638086318969727,-22.54374122619629,0.2599867582321167,0.09433891624212265,22.721323013305664
220,-23.403127670288086,-23.314149856567383,0.2690221071243286,0.0889560729265213,23.466922760009766
221,-23.159252166748047,-23.073501586914062,0.26690036058425903,0.08575225621461868,23.243438720703125
222,-21.887922286987305,-21.803142547607422,0.25087517499923706,0.08479120582342148,21.906618118286133
223,-20.995214462280273,-20.904008865356445,0.2541887164115906,0.09121840447187424,21.072282791137695
224,-21.18568992614746,-21.084888458251953,0.21503670513629913,0.10080534964799881,21.267053604125977
225,-20.84342384338379,-20.748933792114258,0.23594027757644653,0.09449518471956253,20.916894912719727
226,-20.953197479248047,-20.859895706176758,0.23088036477565765,0.09330562502145767,21.024810791015625
227,-20.55980682373047,-20.470096588134766,0.2757001221179962,0.08971177041530609,20.619300842285156
228,-19.536388397216797,-19.457279205322266,0.29854342341423035,0.07907027751207352,19.59846305847168
229,-18.41483497619629,-18.337539672851562,0.3220003545284271,0.07727207243442535,18.516456604003906
230,-16.788087844848633,-16.717077255249023,0.31746387481689453,0.07100479304790497,16.867652893066406
231,-15.399426460266113,-15.323888778686523,0.2871045768260956,0.07553540170192719,15.4592866897583
232,-15.18323040008545,-15.104580879211426,0.2645534574985504,0.07863808423280716,15.243064880371094
233,-16.195642471313477,-16.112239837646484,0.23950859904289246,0.08341306447982788,16.24942398071289
234,-16.359495162963867,-16.27324676513672,0.24104367196559906,0.08624137192964554,16.41041374206543
235,-16.15523910522461,-16.07514190673828,0.25110912322998047,0.0801030769944191,16.191240310668945
236,-16.01097869873047,-15.919533729553223,0.2248518019914627,0.0914502963423729,16.098876953125
